Spearman	Kendall	MutualInformation
-0.55	-0.41	2.56
0.17	0.17	2.20
-0.14	-0.14	2.08
0.40	0.33	1.39
-0.13	-0.06	2.48
0.16	0.10	2.94
-0.37	-0.33	1.79
0.31	0.29	2.08
-0.43	-0.24	1.95
0.27	0.20	2.30
0.37	0.33	1.79
0.34	0.26	3.58
-0.09	-0.10	2.71
0.10	0.09	2.71
-0.08	-0.07	3.22
-0.12	-0.07	2.08
0.39	0.24	2.30
0.62	0.50	2.08
0.03	0.03	2.48
-0.20	-0.24	2.48
-1.00	-1.00	0.69
0.10	0.07	2.30
-0.31	-0.25	2.89
-0.40	-0.36	2.08
-1.00	-1.00	0.69
-0.25	-0.23	2.64
0.50	0.29	2.08
-0.13	-0.01	2.71
-0.14	-0.07	2.08
0.83	0.73	1.79
0.50	0.33	1.10
-0.02	0.03	2.71
0.48	0.36	2.08
0.21	0.20	2.30
-0.14	-0.05	1.95
0.13	0.10	2.83
0.60	0.42	2.40
0.70	0.60	1.61
-0.60	-0.47	1.79
-0.70	-0.60	1.61
0.07	0.05	2.77
0.15	0.10	2.77
0.38	0.29	2.08
1.00	1.00	0.69
1.00	1.00	1.39
1.00	1.00	1.10
0.13	0.07	2.30
1.00	1.00	0.69
-0.29	-0.24	1.95
-0.40	-0.33	1.39
0.07	0.09	2.40
0.29	0.24	1.95
0.14	0.07	1.79
0.30	0.20	1.61
0.36	0.31	2.56
-0.22	-0.20	2.40
0.08	0.07	2.89
-0.29	-0.21	2.08
0.31	0.20	1.79
0.20	0.20	1.61
0.11	0.00	2.77
-0.43	-0.33	1.79
-1.00	-1.00	0.69
0.60	0.40	1.61
0.14	0.08	2.56
0.00	0.00	1.39
-1.00	-1.00	0.69
-0.06	-0.04	2.83
0.31	0.21	2.64
-0.10	0.00	1.61
-0.09	0.07	1.79
0.71	0.51	2.30
-0.49	-0.33	1.79
0.13	0.09	2.40
0.50	0.33	1.10
0.11	0.08	2.64
-0.03	0.07	1.79
0.50	0.33	1.10
-0.40	-0.21	2.08
-0.20	0.00	1.39
-0.04	-0.02	2.40
0.04	0.05	1.95
-0.89	-0.81	1.95
-0.15	-0.11	2.20
-0.40	-0.33	1.39
0.29	0.20	2.71
0.27	0.17	2.20
0.00	0.20	1.61
-0.32	-0.25	2.83
0.70	0.60	1.61
-0.50	-0.33	1.95
-0.70	-0.60	1.61
-0.33	-0.21	2.08
1.00	1.00	0.69
0.50	0.33	1.10
0.04	0.03	2.94
0.31	0.21	2.08
-0.10	0.00	1.61
-0.07	-0.06	2.20
0.01	0.05	2.56
0.20	0.20	1.61
0.32	0.24	1.95
0.43	0.33	1.95
0.32	0.20	2.89
-0.14	-0.10	2.71
-0.40	-0.33	1.39
0.21	0.14	1.95
0.40	0.33	1.39
-0.24	-0.21	2.56
1.00	1.00	0.69
-0.40	-0.33	1.39
-0.22	-0.17	2.20
-1.00	-1.00	0.69
-0.09	-0.20	1.79
0.37	0.29	2.83
0.75	0.62	1.95
0.00	-0.03	2.77
0.50	0.40	1.61
-0.02	-0.01	2.71
-0.11	-0.08	3.04
0.32	0.24	2.30
0.25	0.15	3.09
-1.00	-1.00	1.39
-0.05	0.02	2.40
1.00	1.00	0.69
1.00	1.00	1.61
-0.12	-0.11	3.37
0.10	0.00	1.61
-1.00	-1.00	1.10
-0.10	0.00	1.61
-0.04	0.05	1.95
-0.19	-0.14	2.08
0.16	0.13	2.40
0.03	0.06	2.20
-0.22	-0.15	2.48
-0.09	-0.07	1.79
-0.28	-0.21	3.00
0.50	0.33	1.10
-1.00	-1.00	0.69
0.42	0.28	2.77
0.77	0.60	1.79
1.00	1.00	1.10
1.00	1.00	0.69
0.50	0.33	1.10
-0.06	-0.05	2.40
-0.47	-0.38	2.30
0.16	0.11	3.26
-0.14	-0.12	3.18
0.12	0.13	2.40
-1.00	-1.00	0.69
-0.16	-0.09	2.71
-0.40	-0.33	1.39
0.10	0.11	2.20
-0.03	0.07	1.79
0.03	0.00	2.20
-0.14	-0.05	1.95
-0.50	-0.33	1.10
-0.07	-0.07	2.08
0.50	0.33	1.10
0.38	0.33	2.48
-1.00	-1.00	0.69
0.22	0.18	3.30
-0.39	-0.24	1.95
0.15	0.09	2.40
0.70	0.60	1.61
0.04	0.05	1.95
-0.90	-0.80	1.61
-0.25	-0.16	3.76
-0.23	-0.16	3.37
-0.10	-0.12	2.48
-0.17	-0.06	2.20
-0.30	-0.18	2.56
-0.02	-0.01	3.18
0.40	0.33	1.39
-0.50	-0.33	1.10
-0.23	-0.13	2.40
-0.33	-0.21	2.64
0.30	0.20	1.61
-0.70	-0.60	1.61
-0.71	-0.60	1.79
-0.48	-0.36	2.08
-1.00	-1.00	0.69
0.56	0.41	2.89
0.32	0.21	2.56
-0.27	-0.16	2.30
0.29	0.24	1.95
-0.25	-0.14	1.95
0.19	0.10	2.71
1.00	1.00	0.69
0.50	0.33	1.10
-0.31	-0.29	2.08
0.34	0.23	3.18
-0.16	-0.13	2.83
0.30	0.21	2.83
1.00	1.00	0.69
0.24	0.16	2.40
-1.00	-1.00	0.69
-1.00	-1.00	1.10
-0.20	-0.07	1.79
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.10	0.00	1.61
-1.00	-1.00	0.69
0.25	0.14	1.95
-1.00	-1.00	1.39
-0.19	-0.09	2.40
-0.80	-0.67	1.39
0.90	0.80	1.61
0.60	0.40	1.61
0.80	0.60	1.61
0.46	0.31	2.56
-0.50	-0.33	1.10
-0.14	-0.11	3.14
0.15	0.12	2.48
1.00	1.00	0.69
0.05	0.02	2.40
0.00	0.05	1.95
-1.00	-1.00	1.10
-0.15	-0.04	2.83
-0.13	-0.12	2.77
0.26	0.16	3.00
0.71	0.52	1.95
-0.10	0.00	2.08
0.41	0.36	2.64
0.05	0.03	2.64
0.67	0.56	2.30
-0.71	-0.62	1.95
-0.49	-0.35	2.40
-1.00	-1.00	0.69
-0.77	-0.60	1.79
-0.27	-0.11	2.20
0.15	0.11	2.89
-0.13	-0.10	2.56
-0.22	-0.18	2.77
0.02	-0.01	3.18
-0.21	-0.20	2.77
-0.04	-0.04	3.40
0.19	0.18	2.71
0.30	0.20	1.61
1.00	1.00	0.69
0.02	0.01	2.71
0.60	0.47	1.79
0.14	0.13	2.77
0.29	0.21	2.08
-0.04	-0.07	2.30
0.60	0.40	1.61
-0.40	-0.33	1.39
0.40	0.33	1.39
-0.70	-0.60	1.61
0.50	0.33	1.10
0.50	0.40	1.61
0.66	0.47	1.79
0.12	0.07	2.08
0.31	0.21	2.08
0.11	0.06	2.89
0.39	0.27	2.64
0.00	0.05	1.95
1.00	1.00	0.69
0.04	0.09	2.71
-0.50	-0.33	1.10
0.00	-0.20	1.61
0.12	0.12	3.18
0.14	0.09	3.71
0.40	0.33	1.39
-0.20	-0.13	2.40
-1.00	-1.00	0.69
0.57	0.51	2.56
0.20	0.00	1.39
-0.13	-0.10	3.33
0.08	0.06	3.00
-0.07	-0.14	2.08
0.15	0.10	2.56
-0.70	-0.60	1.61
0.20	0.18	2.56
0.89	0.73	1.79
0.21	0.14	1.95
-0.34	-0.20	2.40
-0.70	-0.60	1.61
-0.30	-0.20	1.61
0.60	0.33	1.39
0.02	0.03	3.40
0.60	0.47	1.79
0.11	0.10	2.71
0.70	0.60	1.61
1.00	1.00	1.10
0.32	0.33	1.95
-0.30	-0.20	1.61
-0.80	-0.67	1.39
0.50	0.33	1.10
0.05	0.03	2.83
-0.26	-0.18	3.37
0.02	0.01	2.64
-0.42	-0.27	2.40
0.14	0.07	1.79
1.00	1.00	1.10
-0.03	-0.11	2.20
-0.06	-0.03	3.09
-0.28	-0.22	2.94
-0.00	0.02	3.61
0.22	0.17	2.20
-0.34	-0.20	2.89
-0.04	-0.03	3.00
0.40	0.31	2.56
-0.31	-0.18	2.56
0.02	-0.01	2.64
0.40	0.33	1.39
0.14	0.20	1.79
-0.50	-0.33	1.10
-0.18	-0.14	1.95
-0.20	-0.10	2.64
0.20	0.22	2.20
0.18	0.12	3.04
0.50	0.33	1.10
0.62	0.43	2.08
0.18	0.14	3.18
1.00	1.00	0.69
1.00	1.00	1.10
0.22	0.16	2.30
0.69	0.43	2.08
-0.19	-0.08	2.77
-1.00	-1.00	1.39
-0.11	-0.07	2.83
0.80	0.67	1.39
-0.60	-0.40	1.61
-0.45	-0.36	2.08
-0.02	0.00	2.08
0.43	0.21	2.08
0.30	0.28	2.20
-0.21	-0.21	2.08
-0.17	-0.12	2.71
-0.20	0.00	1.39
1.00	1.00	1.10
0.33	0.21	3.22
-0.50	-0.33	1.10
1.00	1.00	1.10
-0.50	-0.40	1.61
-0.41	-0.27	2.40
-0.20	-0.09	2.48
0.09	0.07	1.79
0.10	0.07	2.30
-0.37	-0.25	2.83
0.32	0.23	3.37
0.21	0.16	2.40
-0.11	-0.07	3.14
0.51	0.34	3.04
0.18	0.11	2.20
-0.10	-0.05	2.64
-0.19	-0.14	2.89
-0.49	-0.37	2.77
0.66	0.60	1.79
0.20	0.00	1.39
0.31	0.24	2.71
0.08	0.09	3.00
0.67	0.47	2.30
-0.26	-0.15	3.30
-0.50	-0.33	1.10
0.50	0.33	1.10
-0.74	-0.57	2.08
0.21	0.07	2.30
0.00	0.01	2.94
0.46	0.33	1.95
-1.00	-1.00	1.39
0.48	0.36	2.08
0.07	0.05	1.95
-0.20	-0.13	2.40
-1.00	-1.00	0.69
-0.54	-0.33	1.95
0.04	0.05	1.95
0.30	0.24	2.30
-0.08	-0.05	3.43
0.08	0.05	2.56
0.25	0.23	3.09
0.18	0.00	2.20
-0.20	-0.11	2.30
0.38	0.31	2.89
-0.50	-0.33	1.10
-0.30	-0.20	1.61
0.10	0.00	1.61
-0.40	-0.40	1.61
-0.37	-0.28	2.20
0.74	0.64	2.08
0.32	0.22	2.20
-0.25	-0.15	2.89
0.06	0.03	2.56
-0.50	-0.33	1.10
0.17	0.14	2.08
0.60	0.40	1.61
0.20	0.00	1.39
0.65	0.56	2.30
-0.40	-0.33	1.39
-0.10	0.00	1.61
0.26	0.20	2.30
-0.40	-0.33	1.39
-1.00	-1.00	0.69
-0.04	-0.07	2.30
-0.50	-0.33	1.10
-0.27	-0.21	2.56
-0.04	-0.07	2.71
0.62	0.42	2.40
-0.25	-0.18	2.48
0.17	0.11	2.89
-0.07	-0.07	2.08
-0.01	-0.00	3.30
0.80	0.67	1.39
1.00	1.00	0.69
0.03	-0.07	1.79
0.58	0.42	2.30
0.45	0.27	2.64
-1.00	-1.00	0.69
0.00	0.01	3.18
1.00	1.00	0.69
-0.17	-0.11	2.20
-0.39	-0.29	2.30
-0.19	-0.13	2.77
-0.39	-0.31	2.40
-0.08	0.06	2.20
-0.14	-0.33	1.79
-0.19	-0.13	2.83
-0.05	-0.07	2.30
0.05	0.02	2.40
0.02	0.02	2.30
-0.31	-0.14	2.08
0.54	0.43	1.95
-0.16	-0.09	3.18
0.11	0.09	2.48
1.00	1.00	0.69
-0.49	-0.33	1.79
0.50	0.40	1.61
-0.50	-0.33	1.10
0.45	0.36	2.08
-0.43	-0.47	1.79
0.17	0.14	2.89
-0.21	-0.09	2.40
-0.17	-0.11	3.14
-0.20	0.00	1.39
-0.34	-0.28	2.56
0.38	0.28	2.77
0.09	-0.02	2.40
0.49	0.33	2.56
0.03	0.07	1.79
0.31	0.21	3.30
0.42	0.29	2.83
0.45	0.31	2.40
1.00	1.00	0.69
0.60	0.47	3.09
0.40	0.40	1.61
0.05	0.03	2.64
0.05	0.09	2.71
-0.20	0.00	1.39
0.80	0.67	1.39
-0.20	-0.20	1.61
0.19	0.13	2.56
-0.60	-0.40	1.61
-0.40	-0.40	1.61
0.32	0.24	1.95
-0.20	-0.10	2.77
0.29	0.17	3.00
0.35	0.26	3.61
1.00	1.00	1.39
-0.09	-0.07	1.79
-0.07	-0.05	2.94
0.02	0.02	3.09
-0.70	-0.60	1.61
0.10	0.00	1.61
0.77	0.60	1.79
0.14	0.05	1.95
-0.07	-0.03	2.56
-0.02	-0.07	2.08
-0.23	-0.13	2.56
-0.25	-0.19	2.94
0.26	0.16	2.71
0.30	0.22	3.04
-0.50	-0.40	1.61
-0.20	0.00	1.39
0.69	0.43	2.08
-0.19	-0.14	2.08
0.00	-0.20	1.61
0.20	0.00	1.39
-1.00	-1.00	0.69
0.07	0.05	3.50
-0.36	-0.24	1.95
0.40	0.40	1.61
0.02	0.01	2.71
-0.50	-0.40	1.61
0.50	0.33	1.10
0.16	0.12	2.77
1.00	1.00	1.61
0.50	0.33	1.10
0.60	0.40	1.61
0.18	0.06	2.20
1.00	1.00	0.69
0.40	0.33	1.39
0.26	0.20	1.79
0.68	0.49	2.56
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.66	0.47	1.79
0.42	0.32	2.64
0.45	0.32	2.64
-0.50	-0.33	1.10
0.50	0.33	1.10
0.62	0.56	2.40
-0.24	-0.20	2.77
0.29	0.25	2.64
0.46	0.34	3.40
0.67	0.47	2.83
-0.60	-0.33	1.39
0.50	0.33	1.10
0.67	0.50	2.08
0.30	0.19	3.04
0.20	0.00	1.39
-0.17	-0.15	2.48
-0.20	0.00	1.39
0.39	0.31	2.40
0.40	0.33	1.39
0.17	0.11	3.33
-0.40	-0.33	1.39
-0.20	0.00	1.39
0.32	0.24	1.95
0.71	0.60	1.79
0.07	0.05	1.95
-1.00	-1.00	0.69
0.14	0.11	2.94
0.20	0.15	2.56
0.64	0.52	2.48
0.29	0.24	1.95
-0.54	-0.47	1.79
0.32	0.24	1.95
-0.08	-0.05	3.18
0.30	0.22	2.20
0.03	-0.07	1.79
1.00	1.00	0.69
0.83	0.73	1.79
0.54	0.33	1.79
0.55	0.42	2.48
0.55	0.50	2.08
0.35	0.24	3.30
0.03	-0.07	1.79
1.00	1.00	0.69
-1.00	-1.00	0.69
0.40	0.33	1.39
0.07	0.10	2.71
0.39	0.25	2.77
0.20	0.00	1.39
-0.31	-0.24	2.48
0.54	0.33	1.95
0.02	0.00	2.56
-0.09	-0.07	2.71
-0.05	0.06	2.20
-0.29	-0.14	1.95
0.04	-0.03	2.71
-0.19	-0.13	2.56
0.12	0.11	2.20
0.24	0.12	2.64
-0.21	-0.19	2.64
0.14	0.13	2.40
0.46	0.33	2.77
0.13	0.05	2.71
-0.25	-0.18	3.47
1.00	1.00	0.69
-0.50	-0.33	1.10
-0.39	-0.24	1.95
1.00	1.00	1.10
-0.50	-0.33	1.10
-0.79	-0.62	1.95
-0.27	-0.06	2.48
0.36	0.21	2.08
0.34	0.24	3.30
-0.34	-0.19	2.64
-0.05	-0.06	3.00
-0.34	-0.30	2.48
0.14	0.09	2.71
0.46	0.43	1.95
0.02	-0.01	3.18
-0.06	-0.07	2.77
0.16	0.12	3.50
-0.07	-0.05	1.95
0.00	0.20	1.61
-1.00	-1.00	0.69
0.00	-0.20	1.61
0.36	0.38	2.30
1.00	1.00	1.10
0.15	0.08	2.64
0.40	0.33	1.39
0.20	0.20	1.79
-0.60	-0.40	1.61
1.00	1.00	1.10
-0.50	-0.20	1.61
-0.50	-0.36	2.48
0.20	0.00	1.39
0.80	0.67	1.39
0.50	0.33	1.10
0.21	0.24	1.95
-0.20	0.00	1.39
1.00	1.00	1.10
-0.40	-0.40	1.61
-0.35	-0.21	2.48
-0.50	-0.33	1.10
1.00	1.00	0.69
0.13	0.13	2.40
-0.10	0.00	1.61
-0.15	-0.08	2.89
0.20	0.20	1.61
1.00	1.00	1.10
0.43	0.33	1.95
0.90	0.80	1.61
-0.27	-0.16	2.30
0.38	0.23	2.64
-0.43	-0.20	1.79
0.16	0.10	2.64
1.00	1.00	0.69
-0.60	-0.33	1.39
-0.02	-0.07	2.08
-0.43	-0.29	2.08
-0.30	-0.23	2.56
1.00	1.00	0.69
-0.09	-0.07	1.79
0.15	0.08	2.64
-0.32	-0.27	2.40
0.40	0.33	1.39
0.10	0.09	2.83
0.13	0.11	2.20
0.44	0.30	2.71
0.15	0.10	2.94
-0.20	-0.20	1.61
-0.31	-0.33	1.79
0.60	0.33	1.39
-0.54	-0.33	1.79
0.03	0.07	1.79
0.26	0.19	3.64
0.31	0.19	2.89
-0.85	-0.70	2.48
0.30	0.20	1.61
-0.48	-0.29	3.00
0.39	0.33	2.30
0.49	0.38	2.30
-0.09	-0.11	2.30
0.50	0.38	2.30
0.10	0.00	1.61
0.35	0.24	2.40
0.08	0.03	2.64
-0.50	-0.33	1.10
1.00	1.00	1.39
-0.48	-0.39	2.20
0.19	0.21	2.08
-0.25	-0.28	2.20
-0.20	-0.20	1.61
0.07	0.00	2.08
0.01	0.00	2.77
0.16	0.13	2.40
0.20	0.07	1.79
0.69	0.57	2.08
0.15	0.11	2.20
0.10	0.00	1.61
0.00	0.01	2.71
0.48	0.42	2.48
0.58	0.42	2.30
-0.11	-0.13	2.40
-0.49	-0.38	2.30
0.32	0.28	2.71
0.14	0.03	2.56
-1.00	-1.00	1.10
0.54	0.33	1.79
-0.46	-0.33	1.95
-0.33	-0.28	2.20
1.00	1.00	1.10
-0.24	-0.15	2.56
0.30	0.20	1.61
0.00	0.00	1.61
0.80	0.60	1.61
0.00	0.00	1.39
-0.05	-0.06	3.04
0.40	0.33	1.39
0.11	0.05	2.77
-0.10	-0.07	2.08
0.86	0.71	2.08
0.20	0.00	1.39
0.04	-0.03	2.71
0.04	0.02	3.47
0.06	0.05	3.30
-0.10	0.00	1.61
-0.18	-0.07	2.30
0.14	0.05	1.95
0.40	0.33	1.39
0.54	0.38	2.40
-0.12	-0.08	2.89
-0.02	-0.03	2.48
-0.35	-0.24	2.40
-0.09	-0.08	2.64
-0.18	-0.24	1.95
1.00	1.00	0.69
0.14	0.14	2.08
0.20	0.20	1.61
-0.05	-0.07	2.08
0.50	0.33	1.10
-0.05	0.00	2.08
-0.26	-0.20	1.79
0.50	0.33	1.10
1.00	1.00	1.10
-0.50	-0.40	1.61
-0.10	0.00	1.61
-0.80	-0.67	1.39
-1.00	-1.00	1.10
0.60	0.40	1.61
0.00	0.00	1.39
1.00	1.00	1.10
0.60	0.33	1.39
0.20	0.20	1.61
0.54	0.24	1.95
-0.35	-0.24	2.48
-0.31	-0.24	2.40
-0.37	-0.33	1.79
0.49	0.33	1.79
0.24	0.17	3.30
0.02	-0.02	2.30
0.04	0.01	3.22
0.04	0.05	2.89
-0.07	-0.03	2.48
0.06	0.05	2.64
0.17	0.10	2.64
-1.00	-1.00	1.39
0.46	0.33	1.95
0.20	0.20	1.61
-0.27	-0.18	2.94
-0.02	-0.02	2.30
0.50	0.33	1.10
0.89	0.73	1.79
-0.17	-0.14	2.08
-0.52	-0.29	2.08
-0.50	-0.33	1.10
0.00	0.00	1.61
0.90	0.80	1.61
-0.21	-0.07	2.30
-0.24	-0.14	3.04
-0.08	-0.09	2.83
0.08	0.05	3.04
-0.18	-0.11	2.30
0.04	0.02	2.30
-0.19	-0.14	2.08
0.11	0.12	2.48
-0.01	-0.00	3.30
-1.00	-1.00	1.10
0.32	0.22	2.20
-0.08	-0.03	2.56
1.00	1.00	1.10
0.20	0.20	1.61
0.71	0.52	1.95
-0.35	-0.28	2.20
0.70	0.60	1.61
-0.48	-0.36	2.48
-0.37	-0.33	1.79
0.14	0.07	1.79
-1.00	-1.00	0.69
-0.36	-0.27	2.77
0.26	0.19	3.09
0.80	0.60	1.61
0.70	0.60	1.61
-0.31	-0.20	1.79
-1.00	-1.00	1.61
0.40	0.33	1.39
-0.24	-0.12	2.71
0.26	0.15	3.37
-0.20	-0.20	1.61
0.50	0.33	1.10
0.19	0.08	2.77
0.12	0.06	3.00
-0.23	-0.13	2.56
0.37	0.33	1.79
-0.20	-0.18	2.48
0.27	0.20	3.14
-0.21	-0.13	3.04
0.14	0.07	1.79
-0.25	-0.14	1.95
-0.20	0.00	1.39
0.17	0.14	2.08
-0.16	-0.12	2.48
0.17	0.14	2.08
-0.20	0.00	1.39
-0.10	0.00	1.61
0.19	0.16	2.30
0.63	0.50	2.20
-0.15	-0.16	3.04
0.55	0.42	2.30
-1.00	-1.00	1.39
-0.60	-0.33	1.39
0.02	0.00	2.20
-0.37	-0.22	2.77
0.06	0.03	2.48
0.70	0.60	1.61
1.00	1.00	0.69
-0.07	-0.05	1.95
-0.36	-0.33	2.48
1.00	1.00	1.10
-0.01	0.01	2.89
-0.43	-0.29	2.08
-0.11	-0.14	1.95
0.80	0.60	1.61
0.80	0.60	1.61
-0.32	-0.18	2.71
-0.55	-0.40	2.83
0.66	0.60	1.79
-0.08	-0.07	3.00
-0.50	-0.33	1.10
-0.40	-0.33	1.39
0.15	0.10	2.56
-0.39	-0.24	2.48
-0.10	-0.05	2.64
0.40	0.40	1.61
0.01	-0.05	2.40
0.33	0.21	2.08
-0.28	-0.20	2.94
-0.12	-0.06	2.20
-0.50	-0.33	1.10
0.48	0.30	3.14
0.09	0.06	2.48
-0.05	-0.05	2.40
0.02	0.00	2.83
-0.50	-0.20	1.61
0.50	0.33	1.10
0.28	0.24	2.48
-0.37	-0.33	1.79
0.26	0.18	3.04
0.10	0.06	3.22
-1.00	-1.00	0.69
0.10	0.00	1.61
-0.12	-0.08	3.43
-0.26	-0.20	1.79
0.34	0.25	2.77
-0.10	-0.09	2.71
0.26	0.20	1.79
-0.13	-0.09	3.71
-0.24	-0.29	2.08
-0.18	-0.14	3.18
-0.08	-0.07	3.00
0.18	0.10	2.83
-0.01	0.00	3.37
0.11	0.07	3.43
-0.17	-0.14	3.14
0.07	0.06	2.20
0.20	0.11	2.20
0.28	0.23	2.77
1.00	1.00	0.69
0.10	0.00	2.08
0.05	0.06	2.20
0.26	0.14	2.08
0.21	0.15	2.48
-0.30	-0.20	1.61
0.68	0.51	2.30
0.04	0.03	2.56
0.29	0.28	2.71
0.16	0.11	3.94
0.60	0.47	1.79
1.00	1.00	1.39
-0.39	-0.24	1.95
-1.00	-1.00	0.69
-0.03	0.06	2.20
0.08	0.06	2.48
-0.50	-0.33	1.10
1.00	1.00	1.39
1.00	1.00	0.69
-0.18	-0.11	2.20
-1.00	-1.00	0.69
-0.80	-0.67	1.39
0.10	0.05	2.56
-0.50	-0.33	1.10
0.08	0.08	3.14
0.36	0.29	2.08
0.01	0.01	3.18
-0.09	-0.20	1.79
-0.80	-0.67	1.39
1.00	1.00	1.10
-0.05	-0.02	2.89
0.30	0.20	1.61
-0.49	-0.33	1.79
0.60	0.40	1.61
0.45	0.36	2.08
0.44	0.33	2.30
-0.05	-0.02	2.94
0.50	0.33	1.10
0.26	0.20	1.79
0.37	0.33	1.79
-0.13	-0.08	3.50
-1.00	-1.00	1.39
0.60	0.33	1.39
0.12	0.07	3.53
0.16	0.12	2.48
0.26	0.20	2.30
1.00	1.00	1.10
1.00	1.00	1.10
0.06	0.01	3.18
-0.48	-0.39	2.20
0.16	0.12	2.71
0.00	0.00	1.39
0.00	-0.00	3.30
0.10	0.00	1.61
-0.07	-0.09	2.48
-0.04	-0.04	3.09
0.07	0.05	1.95
0.54	0.47	1.79
0.10	0.07	3.30
0.31	0.23	2.56
-0.43	-0.33	1.79
-0.01	0.05	2.40
-0.20	0.00	1.39
-0.14	-0.07	1.79
0.37	0.33	1.79
-0.26	-0.20	2.30
0.89	0.73	1.79
0.20	0.00	1.39
-0.24	-0.23	2.56
-0.02	-0.03	2.56
-0.14	-0.08	2.94
-1.00	-1.00	1.39
0.12	0.09	2.94
0.00	0.00	2.08
0.02	-0.07	2.08
-0.06	-0.04	2.94
0.06	0.05	2.71
1.00	1.00	1.10
-0.50	-0.33	1.10
0.50	0.33	1.10
0.29	0.21	2.08
-0.40	-0.33	1.39
0.16	0.09	3.00
0.57	0.43	1.95
1.00	1.00	0.69
-0.03	-0.05	2.77
0.60	0.33	1.39
0.11	0.07	2.83
-0.50	-0.33	1.10
0.11	0.14	1.95
0.60	0.40	1.61
-0.27	-0.27	2.40
-0.15	-0.11	2.20
0.40	0.33	1.39
0.12	0.06	2.20
-1.00	-1.00	0.69
-0.14	-0.08	2.56
0.46	0.34	3.09
-0.10	0.00	1.61
0.89	0.73	1.79
-0.23	-0.26	2.56
1.00	1.00	1.61
-0.32	-0.17	2.20
-0.30	-0.20	1.61
-0.27	-0.19	2.64
-0.60	-0.47	1.79
0.50	0.20	1.61
-0.40	-0.36	2.08
-0.26	-0.17	3.33
-0.50	-0.33	1.95
1.00	1.00	1.10
-0.90	-0.80	1.61
0.37	0.33	1.79
0.30	0.20	1.61
0.20	0.20	1.61
0.14	0.14	1.95
1.00	1.00	1.10
-0.14	-0.07	1.79
-0.40	-0.33	1.39
0.42	0.28	2.20
-0.80	-0.67	1.39
0.43	0.20	1.79
1.00	1.00	0.69
0.80	0.67	1.39
0.50	0.33	1.10
0.46	0.33	1.95
-0.49	-0.33	1.79
-0.17	-0.07	2.08
-0.54	-0.33	1.79
-0.13	-0.10	2.77
-0.20	-0.07	1.79
-0.49	-0.33	1.79
-0.80	-0.67	1.39
0.80	0.60	1.61
0.59	0.41	2.56
0.26	0.20	1.79
0.25	0.16	2.71
0.60	0.40	1.61
0.11	0.06	3.18
-0.79	-0.64	2.08
0.20	0.20	1.61
0.15	0.12	2.48
0.68	0.52	1.95
0.08	0.06	2.20
0.50	0.38	2.30
0.01	-0.02	2.30
0.31	0.20	1.79
0.50	0.20	1.61
0.32	0.25	2.64
0.80	0.67	1.39
-0.15	-0.09	2.40
0.00	-0.05	1.95
0.37	0.33	1.79
-0.28	-0.21	3.00
0.52	0.45	2.40
0.14	0.14	1.95
-0.29	-0.21	2.08
-0.18	-0.14	3.26
-0.08	-0.05	3.61
0.02	-0.07	2.89
0.16	0.08	2.64
-0.66	-0.47	1.79
-0.07	-0.05	2.71
0.50	0.33	1.10
-0.46	-0.33	1.95
0.09	0.20	1.79
0.80	0.67	1.39
0.50	0.40	1.61
0.11	0.05	1.95
0.80	0.67	1.39
0.12	0.07	2.08
0.37	0.07	1.79
0.45	0.34	2.83
0.70	0.60	1.61
-0.50	-0.33	1.10
0.20	0.00	1.39
-0.60	-0.33	1.79
0.37	0.33	1.79
-0.20	0.00	1.39
-0.05	-0.06	3.04
0.56	0.40	3.00
0.09	0.07	1.79
-0.35	-0.28	2.20
0.18	0.13	3.14
0.21	0.14	2.08
0.50	0.28	2.20
0.80	0.67	1.39
-0.22	-0.15	3.30
0.51	0.33	2.48
-0.48	-0.33	2.30
0.40	0.40	1.61
-0.03	0.00	2.48
0.17	0.11	3.00
-0.94	-0.87	1.79
0.18	0.14	3.50
0.05	0.03	2.56
0.27	0.17	3.18
0.14	0.09	3.18
-0.15	-0.07	2.71
0.83	0.73	1.79
-0.34	-0.26	2.94
-0.20	-0.12	2.64
-0.40	-0.36	2.08
-0.50	-0.33	1.10
-0.02	-0.05	2.89
0.22	0.11	2.20
1.00	1.00	1.39
0.03	0.00	2.20
-0.39	-0.24	1.95
0.35	0.21	2.83
-0.06	-0.05	2.40
0.22	0.08	2.56
0.03	-0.01	2.89
-0.07	-0.02	3.76
0.15	0.12	2.83
0.33	0.21	2.08
0.34	0.25	2.83
0.90	0.80	1.61
0.43	0.47	1.79
0.80	0.67	1.39
1.00	1.00	0.69
-0.20	-0.14	2.64
-0.36	-0.29	2.08
0.20	0.11	2.94
-0.10	-0.07	2.08
0.30	0.25	2.64
0.21	0.17	2.77
-0.05	-0.04	3.18
0.14	0.09	2.71
0.80	0.67	1.39
-0.09	-0.20	1.79
0.14	0.07	2.30
0.20	0.15	3.04
0.28	0.21	2.56
-0.60	-0.40	1.61
0.21	0.12	2.64
0.00	-0.00	3.14
-0.02	-0.02	3.43
0.58	0.44	2.20
0.27	0.17	3.18
0.31	0.21	2.08
-0.19	-0.13	3.00
0.20	0.00	1.39
0.20	0.20	1.61
-0.20	-0.13	3.22
0.14	0.09	2.83
0.38	0.24	2.89
0.67	0.50	2.08
