Spearman	Kendall	MutualInformation
0.43	0.39	2.20
0.30	0.20	1.61
0.32	0.24	2.83
0.30	0.20	1.61
-0.79	-0.62	1.95
-0.60	-0.40	1.61
-0.33	-0.29	2.08
1.00	1.00	0.69
-1.00	-1.00	1.10
0.30	0.19	2.94
-0.14	-0.14	2.08
-0.20	-0.20	1.61
-0.40	-0.28	2.20
0.24	0.13	2.56
0.80	0.60	1.61
0.32	0.14	1.95
0.32	0.24	1.95
-0.06	-0.05	2.89
0.33	0.20	2.71
0.00	0.00	1.39
-0.25	-0.24	1.95
0.00	0.00	1.39
0.37	0.26	2.56
-1.00	-1.00	0.69
0.40	0.33	1.39
1.00	1.00	0.69
0.37	0.33	1.79
0.30	0.24	2.83
0.39	0.24	1.95
0.37	0.25	2.77
-0.50	-0.40	1.61
0.52	0.39	2.71
0.55	0.41	3.04
0.43	0.30	3.09
-0.40	-0.33	1.39
-0.27	-0.13	2.40
-1.00	-1.00	0.69
0.80	0.60	1.61
0.55	0.38	3.37
0.20	0.20	1.61
-0.50	-0.33	1.10
0.20	0.20	1.61
0.07	0.05	1.95
0.31	0.29	2.08
0.34	0.20	2.40
0.28	0.28	2.20
0.18	0.09	2.48
-0.09	-0.20	1.79
0.50	0.33	1.10
-1.00	-1.00	0.69
0.35	0.20	2.77
-0.26	-0.20	1.79
0.50	0.33	1.10
-1.00	-1.00	0.69
0.50	0.33	1.10
0.46	0.38	2.40
0.33	0.24	2.30
0.16	0.09	3.26
0.31	0.20	3.18
-0.24	-0.20	2.40
-1.00	-1.00	0.69
-0.05	-0.05	2.71
-0.20	0.00	1.39
0.40	0.22	2.20
0.31	0.20	1.79
0.60	0.44	2.20
0.46	0.33	1.95
0.50	0.33	1.10
0.31	0.21	2.08
-1.00	-1.00	1.10
0.44	0.30	2.48
1.00	1.00	0.69
0.21	0.13	3.30
0.29	0.33	1.95
0.29	0.24	2.40
0.60	0.40	1.61
0.04	0.05	1.95
-0.90	-0.80	1.61
0.32	0.22	3.76
0.13	0.09	3.37
-0.03	-0.06	2.48
0.02	-0.06	2.20
0.41	0.23	2.56
0.35	0.24	3.18
0.00	0.00	1.39
0.50	0.33	1.10
0.38	0.27	2.40
0.38	0.27	2.64
0.50	0.40	1.61
-0.50	-0.40	1.61
0.89	0.73	1.79
0.76	0.57	2.08
1.00	1.00	0.69
0.38	0.25	2.89
0.47	0.33	2.56
-0.13	-0.16	2.30
0.64	0.43	1.95
0.32	0.24	1.95
0.11	0.07	2.71
1.00	1.00	0.69
0.50	0.33	1.10
0.50	0.36	2.08
0.20	0.12	3.18
0.48	0.32	2.83
0.73	0.50	2.83
1.00	1.00	0.69
-0.41	-0.31	2.40
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.54	0.47	1.79
-1.00	-1.00	0.69
1.00	1.00	0.69
0.40	0.40	1.61
1.00	1.00	0.69
0.04	-0.05	1.95
0.00	0.00	1.39
0.29	0.24	2.40
0.80	0.67	1.39
0.10	0.00	1.61
0.30	0.20	1.61
0.50	0.40	1.61
0.18	0.10	2.56
-1.00	-1.00	1.10
0.60	0.42	3.14
0.43	0.30	2.48
1.00	1.00	0.69
-0.30	-0.24	2.40
0.46	0.43	1.95
0.50	0.33	1.10
-0.07	-0.06	2.83
0.02	0.05	2.77
0.08	0.07	3.00
0.29	0.21	2.08
0.17	0.08	2.64
-0.09	-0.12	2.64
0.92	0.78	2.30
0.68	0.52	1.95
0.48	0.31	2.40
1.00	1.00	0.69
0.94	0.87	1.79
-0.17	-0.11	2.20
0.38	0.29	2.89
0.11	0.05	2.56
0.59	0.43	2.77
0.33	0.22	3.18
0.42	0.32	2.77
0.48	0.34	3.40
0.32	0.24	2.71
-0.10	0.00	1.61
-1.00	-1.00	0.69
0.69	0.49	2.71
-0.09	-0.07	1.79
-0.04	-0.07	2.77
0.69	0.43	2.08
0.35	0.20	2.30
0.70	0.60	1.61
0.80	0.67	1.39
0.60	0.33	1.39
0.70	0.60	1.61
1.00	1.00	1.10
0.10	0.00	1.61
-0.09	-0.07	1.79
-0.19	-0.14	2.08
0.54	0.37	2.89
0.14	0.12	2.64
0.04	0.05	1.95
1.00	1.00	0.69
0.20	0.14	2.71
1.00	1.00	1.10
-0.00	-0.01	3.18
0.39	0.31	3.71
0.80	0.67	1.39
0.37	0.31	2.40
-1.00	-1.00	0.69
0.31	0.21	2.56
-0.60	-0.33	1.39
0.23	0.16	3.33
0.60	0.45	3.00
0.26	0.14	2.08
0.20	0.15	2.56
-0.20	-0.20	1.61
0.48	0.36	2.56
0.31	0.20	1.79
0.14	0.05	1.95
0.05	0.09	2.40
0.00	-0.20	1.61
-0.10	0.00	1.61
-0.20	0.00	1.39
0.14	0.08	3.40
0.83	0.73	1.79
0.18	0.10	2.71
0.90	0.80	1.61
1.00	1.00	1.10
0.89	0.71	1.95
0.20	0.20	1.61
0.00	0.00	1.39
0.50	0.33	1.10
0.67	0.47	2.83
0.35	0.22	3.37
-0.29	-0.19	2.64
-0.23	-0.13	2.40
0.43	0.20	1.79
0.50	0.33	1.10
-0.57	-0.44	2.20
0.37	0.27	3.09
0.61	0.46	2.94
-0.25	-0.22	2.20
-0.16	-0.11	2.89
-0.07	-0.05	3.00
0.47	0.31	2.56
0.65	0.46	2.56
0.49	0.38	2.64
0.80	0.67	1.39
0.77	0.60	1.79
-0.50	-0.33	1.10
0.04	0.05	1.95
0.35	0.25	2.64
0.70	0.61	2.20
0.14	0.12	3.04
-0.50	-0.33	1.10
0.31	0.21	2.08
0.67	0.51	3.18
0.50	0.33	1.10
-0.04	-0.07	2.30
0.86	0.79	2.08
-1.00	-1.00	1.39
0.25	0.16	2.83
0.40	0.33	1.39
0.60	0.40	1.61
0.48	0.21	2.08
0.10	0.07	2.08
0.24	0.07	2.08
-0.47	-0.28	2.20
0.50	0.36	2.08
0.09	0.07	2.71
-0.40	-0.33	1.39
1.00	1.00	1.10
0.60	0.45	3.22
1.00	1.00	1.10
-0.50	-0.33	1.10
-0.30	-0.20	1.61
0.13	0.13	2.40
0.55	0.45	2.48
0.60	0.47	1.79
0.07	0.02	2.30
0.47	0.32	2.83
0.42	0.32	3.37
0.15	0.16	2.40
0.50	0.36	3.14
0.18	0.11	2.20
0.60	0.38	2.64
0.15	0.10	2.77
0.54	0.47	1.79
0.00	0.00	1.39
0.56	0.39	2.71
0.17	0.11	3.00
-0.08	-0.07	2.30
0.34	0.24	3.30
0.50	0.33	1.10
-0.50	-0.33	1.10
0.40	0.29	2.08
0.70	0.51	2.30
0.53	0.40	2.94
0.21	0.24	1.95
0.20	0.00	1.39
0.50	0.43	1.95
0.43	0.38	2.40
1.00	1.00	0.69
-0.36	-0.24	1.95
0.86	0.71	1.95
0.33	0.20	2.30
0.52	0.35	3.43
0.60	0.38	2.56
0.46	0.32	3.09
0.25	0.22	2.20
0.22	0.16	2.30
0.50	0.37	2.89
1.00	1.00	1.10
-0.10	0.00	1.61
-0.50	-0.40	1.61
0.80	0.60	1.61
0.03	0.00	2.20
0.76	0.64	2.08
0.45	0.39	2.20
0.39	0.29	2.89
0.57	0.38	2.56
-0.50	-0.33	1.10
0.21	0.14	2.08
0.30	0.20	1.61
0.40	0.33	1.39
0.32	0.24	2.30
-0.40	-0.33	1.39
0.70	0.60	1.61
0.19	0.11	2.30
0.80	0.67	1.39
1.00	1.00	0.69
0.76	0.56	2.30
1.00	1.00	1.10
0.57	0.41	2.56
0.27	0.22	2.71
0.74	0.53	2.40
0.24	0.18	2.48
0.16	0.10	2.89
0.26	0.20	3.30
0.40	0.33	1.39
1.00	1.00	0.69
0.03	-0.07	1.79
0.28	0.29	2.30
0.48	0.38	2.64
-1.00	-1.00	0.69
0.05	0.01	3.18
1.00	1.00	0.69
-0.05	-0.06	2.20
0.42	0.24	2.30
0.24	0.17	2.77
0.59	0.45	2.40
0.33	0.28	2.20
-0.77	-0.60	1.79
0.30	0.22	2.83
0.37	0.24	2.30
-0.01	-0.05	2.40
-0.02	-0.07	2.30
0.33	0.21	2.08
0.86	0.71	1.95
0.35	0.25	3.18
0.10	0.06	2.48
-1.00	-1.00	0.69
-0.89	-0.73	1.79
-0.50	-0.33	1.10
0.55	0.36	2.08
0.54	0.47	1.79
0.57	0.41	2.89
-0.17	-0.13	2.40
0.24	0.11	3.14
0.20	0.00	1.39
0.42	0.33	2.56
0.39	0.27	2.77
0.14	0.05	2.40
0.24	0.15	2.56
0.31	0.20	1.79
0.61	0.45	3.30
0.19	0.16	2.83
0.08	0.02	2.40
-1.00	-1.00	0.69
0.13	0.10	3.09
0.60	0.40	1.61
0.00	0.03	2.64
0.27	0.24	2.71
0.20	0.00	1.39
-0.40	-0.33	1.39
-0.90	-0.80	1.61
0.36	0.23	2.56
0.90	0.80	1.61
0.30	0.20	3.00
0.45	0.31	3.61
1.00	1.00	1.39
0.71	0.47	1.79
0.39	0.24	2.94
0.20	0.13	3.09
-0.60	-0.40	1.61
-0.10	0.00	1.61
0.14	0.07	1.79
0.61	0.52	1.95
-0.08	-0.05	2.56
0.86	0.71	2.08
0.27	0.18	2.56
0.55	0.38	2.94
0.39	0.30	2.71
-0.07	-0.04	3.04
-0.10	0.00	1.61
-0.40	-0.33	1.39
0.31	0.14	2.08
0.40	0.36	2.08
0.40	0.40	1.61
0.40	0.33	1.39
-1.00	-1.00	0.69
0.21	0.17	3.50
0.46	0.33	1.95
-0.70	-0.60	1.61
0.36	0.28	2.71
-0.40	-0.40	1.61
-0.50	-0.33	1.10
0.43	0.33	2.77
0.90	0.80	1.61
0.50	0.33	1.10
0.50	0.20	1.61
0.08	0.06	2.20
-1.00	-1.00	0.69
0.80	0.67	1.39
0.77	0.60	1.79
0.51	0.36	2.56
1.00	1.00	0.69
-1.00	-1.00	0.69
-0.37	-0.07	1.79
0.89	0.74	2.64
0.50	0.33	1.10
1.00	1.00	1.10
0.40	0.27	2.40
0.54	0.40	2.77
0.33	0.23	2.64
0.35	0.23	3.40
0.49	0.29	2.83
-1.00	-1.00	1.39
-0.02	0.00	2.08
0.38	0.29	3.04
0.40	0.33	1.39
0.25	0.15	2.48
-0.40	-0.33	1.39
0.32	0.20	2.40
0.40	0.33	1.39
0.26	0.19	3.33
0.40	0.33	1.39
0.60	0.33	1.39
0.82	0.71	1.95
0.49	0.33	1.79
0.43	0.24	1.95
1.00	1.00	0.69
0.00	-0.02	2.94
0.01	-0.05	2.56
0.29	0.24	2.48
0.71	0.52	1.95
0.49	0.33	1.79
0.14	0.24	1.95
0.53	0.40	3.18
0.32	0.28	2.20
-0.03	0.07	1.79
1.00	1.00	0.69
0.60	0.47	1.79
0.49	0.33	1.79
0.64	0.39	2.48
0.20	0.18	3.30
0.26	0.20	1.79
-1.00	-1.00	0.69
-0.80	-0.67	1.39
0.73	0.58	2.71
0.68	0.53	2.77
-0.40	-0.33	1.39
0.29	0.18	2.48
-0.14	-0.05	1.95
0.19	0.13	2.56
0.05	0.03	2.71
0.13	0.11	2.20
0.07	0.05	1.95
-0.46	-0.35	2.71
0.31	0.15	2.56
0.28	0.17	2.20
0.61	0.45	2.64
0.15	0.12	2.64
-0.05	-0.02	2.40
0.18	0.10	2.77
0.37	0.25	3.47
-1.00	-1.00	0.69
0.46	0.33	1.95
1.00	1.00	1.10
-0.50	-0.33	1.10
0.89	0.71	1.95
0.41	0.27	2.48
-0.10	-0.07	2.08
0.66	0.50	3.30
-0.07	-0.10	2.64
0.44	0.30	2.48
0.47	0.33	2.71
0.43	0.33	1.95
0.27	0.20	3.18
0.47	0.30	2.77
0.23	0.15	3.50
0.54	0.43	1.95
0.30	0.20	1.61
1.00	1.00	0.69
0.90	0.80	1.61
0.53	0.47	2.30
0.50	0.33	1.10
0.50	0.41	2.64
-0.80	-0.67	1.39
-0.09	-0.07	1.79
0.60	0.40	1.61
0.50	0.33	1.10
-0.50	-0.40	1.61
-0.14	-0.09	2.48
0.00	0.00	1.39
0.80	0.67	1.39
0.50	0.33	1.10
-0.18	-0.14	1.95
-0.80	-0.67	1.39
1.00	1.00	1.10
0.00	-0.20	1.61
-0.03	-0.06	2.48
-0.50	-0.33	1.10
-1.00	-1.00	0.69
-0.04	0.02	2.40
0.90	0.80	1.61
-0.05	0.02	2.89
0.60	0.40	1.61
0.50	0.33	1.95
0.10	0.00	1.61
0.68	0.47	2.30
0.71	0.54	2.64
0.71	0.47	1.79
0.27	0.16	2.64
1.00	1.00	0.69
0.40	0.33	1.39
0.02	0.00	2.08
0.76	0.57	2.08
0.15	0.10	2.56
1.00	1.00	0.69
-0.03	-0.07	1.79
0.21	0.19	2.64
0.17	0.09	2.40
0.40	0.33	1.39
0.32	0.24	2.83
-0.12	-0.11	2.20
0.39	0.30	2.71
0.05	0.08	2.94
-0.60	-0.40	1.61
0.09	0.20	1.79
-0.80	-0.67	1.39
0.83	0.73	1.79
0.31	0.20	1.79
0.41	0.29	3.64
0.48	0.36	2.89
0.23	0.12	2.48
0.70	0.60	1.61
-0.03	-0.01	3.00
0.58	0.42	2.30
0.43	0.24	2.30
-0.37	-0.29	2.30
0.10	0.00	1.61
0.53	0.38	2.40
0.10	0.12	2.64
-0.50	-0.33	1.10
1.00	1.00	1.39
0.00	0.00	2.20
0.79	0.64	2.08
-0.02	0.00	2.20
0.10	0.00	1.61
-0.41	-0.32	2.77
0.40	0.29	2.08
-0.42	-0.33	2.20
0.90	0.80	1.61
0.07	0.09	2.48
0.53	0.42	2.30
-0.47	-0.35	2.40
0.42	0.33	2.30
0.44	0.35	2.71
-0.04	0.00	2.56
-0.50	-0.33	1.10
0.43	0.24	1.95
0.40	0.28	2.20
-1.00	-1.00	1.10
0.07	0.05	2.56
0.70	0.60	1.61
0.50	0.40	1.61
0.60	0.40	1.61
0.00	0.00	1.39
0.19	0.15	3.04
0.80	0.67	1.39
0.24	0.21	2.08
0.52	0.29	2.08
0.20	0.00	1.39
0.21	0.12	2.71
0.32	0.22	3.30
0.90	0.80	1.61
0.31	0.29	2.30
0.57	0.43	1.95
0.20	0.00	1.39
0.65	0.45	2.40
0.56	0.44	2.89
0.38	0.27	2.48
0.01	-0.02	2.40
0.51	0.36	2.64
0.64	0.52	1.95
1.00	1.00	0.69
0.79	0.64	2.08
0.20	0.20	1.61
0.43	0.29	2.08
0.62	0.50	2.08
0.60	0.47	1.79
1.00	1.00	1.10
0.50	0.20	1.61
0.70	0.60	1.61
-0.80	-0.67	1.39
0.50	0.33	1.10
-0.20	-0.20	1.61
-0.60	-0.33	1.39
0.00	0.00	1.39
0.00	0.20	1.61
0.36	0.24	1.95
-0.12	-0.09	2.48
0.15	0.13	2.40
0.64	0.50	3.30
0.61	0.38	2.30
0.50	0.40	3.22
0.30	0.23	2.89
0.10	0.03	2.48
0.45	0.32	2.64
-0.12	-0.10	2.64
-0.80	-0.67	1.39
0.21	0.14	1.95
0.00	0.00	1.61
0.16	0.13	2.94
0.37	0.33	2.30
0.50	0.33	1.10
-0.31	-0.21	2.08
0.29	0.21	2.08
-0.50	-0.33	1.10
-0.90	-0.80	1.61
0.50	0.40	1.61
0.60	0.38	2.83
0.40	0.30	3.04
-0.47	-0.33	2.30
0.62	0.38	2.30
-0.27	-0.21	2.48
0.31	0.21	3.30
1.00	1.00	1.10
0.38	0.33	2.20
0.30	0.26	2.56
1.00	1.00	1.10
-0.11	-0.14	1.95
0.27	0.22	2.20
0.70	0.60	1.61
0.16	0.12	2.48
0.71	0.60	1.79
0.26	0.20	1.79
-1.00	-1.00	0.69
0.35	0.27	2.77
0.31	0.22	3.09
0.10	0.00	1.61
0.30	0.20	1.61
0.77	0.60	1.79
0.00	-0.20	1.61
-0.20	0.00	1.39
0.44	0.37	2.71
0.47	0.32	3.37
0.20	0.20	1.61
1.00	1.00	1.10
0.60	0.40	2.77
0.20	0.15	3.00
-0.12	-0.05	2.56
0.73	0.58	2.48
0.50	0.36	3.14
0.47	0.32	3.04
0.60	0.47	1.79
0.54	0.43	1.95
0.80	0.67	1.39
-0.19	-0.14	2.08
0.60	0.48	2.48
-0.07	0.00	2.08
-1.00	-1.00	1.39
0.00	-0.20	1.61
0.68	0.47	2.30
0.45	0.33	2.20
0.40	0.29	3.04
0.80	0.67	1.39
0.00	0.00	1.39
0.85	0.67	2.20
0.43	0.30	2.77
-0.18	-0.15	2.48
0.90	0.80	1.61
1.00	1.00	0.69
0.15	0.12	2.48
0.32	0.20	2.89
0.43	0.24	1.95
0.70	0.60	1.61
0.23	0.14	2.71
0.29	0.21	2.83
0.43	0.47	1.79
0.24	0.18	3.00
1.00	1.00	1.10
0.80	0.67	1.39
0.40	0.28	2.56
0.59	0.45	2.48
0.19	0.12	2.64
-0.50	-0.40	1.61
0.19	0.13	2.40
-0.10	0.00	2.08
0.25	0.17	2.94
0.37	0.33	2.20
-0.50	-0.33	1.10
0.24	0.17	3.14
0.15	0.12	2.48
0.56	0.49	2.40
0.30	0.20	1.61
0.50	0.33	1.10
0.31	0.33	1.79
0.31	0.21	3.04
0.31	0.22	3.22
1.00	1.00	0.69
0.10	0.00	1.61
0.21	0.15	3.43
-0.71	-0.60	1.79
0.39	0.28	2.77
0.32	0.24	2.71
0.09	0.07	1.79
0.26	0.18	3.71
0.12	0.14	2.08
0.24	0.13	3.18
0.18	0.09	3.00
0.21	0.12	2.83
0.34	0.24	3.37
0.30	0.23	3.94
0.62	0.44	3.14
-0.07	0.00	2.20
0.59	0.45	2.77
1.00	1.00	0.69
0.26	0.21	2.08
0.30	0.22	2.20
0.45	0.29	2.08
0.29	0.18	2.48
-0.70	-0.60	1.61
0.52	0.42	2.30
0.40	0.26	2.56
0.31	0.21	3.94
0.89	0.73	1.79
0.40	0.33	1.39
-0.50	-0.43	1.95
-1.00	-1.00	0.69
0.30	0.17	2.20
0.24	0.18	2.48
0.50	0.33	1.10
0.80	0.67	1.39
1.00	1.00	0.69
0.00	0.00	2.20
1.00	1.00	0.69
0.40	0.33	1.39
0.31	0.15	2.56
0.50	0.33	1.10
0.50	0.37	3.14
0.48	0.43	2.08
0.38	0.28	3.18
0.20	0.00	1.39
1.00	1.00	1.10
0.55	0.33	2.89
-0.26	-0.20	1.79
-0.90	-0.80	1.61
-0.45	-0.29	2.08
0.25	0.20	2.30
0.34	0.22	2.94
0.50	0.33	1.10
0.09	0.07	1.79
0.48	0.32	3.50
0.80	0.67	1.39
0.29	0.19	3.53
0.66	0.48	2.48
0.20	0.02	2.30
1.00	1.00	1.10
0.50	0.33	1.10
0.28	0.17	3.18
-0.15	-0.11	2.20
0.41	0.30	2.71
-0.60	-0.33	1.39
0.28	0.19	3.30
-0.90	-0.80	1.61
0.36	0.27	2.48
0.18	0.12	3.09
0.29	0.24	1.95
0.89	0.73	1.79
0.13	0.08	3.30
0.37	0.26	2.56
-0.09	-0.07	1.79
0.51	0.38	2.40
1.00	1.00	1.39
-0.14	-0.07	1.79
-0.09	-0.07	1.79
-0.21	-0.16	2.30
0.77	0.60	1.79
0.00	0.00	1.39
0.34	0.28	2.56
0.46	0.33	2.94
0.60	0.33	1.39
0.71	0.52	2.94
0.24	0.21	2.08
0.43	0.36	2.08
0.20	0.11	2.94
0.17	0.07	2.71
1.00	1.00	1.10
0.50	0.33	1.10
1.00	1.00	1.10
0.45	0.29	2.08
0.80	0.67	1.39
0.46	0.35	3.00
-0.29	-0.05	1.95
1.00	1.00	0.69
0.28	0.15	2.77
1.00	1.00	1.39
0.39	0.28	2.83
0.50	0.33	1.10
0.57	0.43	1.95
0.60	0.40	1.61
0.15	0.20	2.40
0.80	0.67	2.20
-0.35	-0.17	2.20
1.00	1.00	0.69
0.34	0.21	2.56
0.50	0.35	3.09
-0.10	0.00	1.61
0.60	0.47	1.79
0.02	0.03	2.56
0.90	0.80	1.61
0.47	0.27	2.64
0.70	0.60	1.61
0.10	0.07	2.08
-0.07	-0.05	1.95
0.50	0.33	1.10
-0.60	-0.40	1.61
0.60	0.47	1.79
-0.40	-0.40	1.61
0.60	0.40	1.61
0.43	0.24	1.95
1.00	1.00	1.10
0.20	0.20	1.79
0.20	0.00	1.39
0.83	0.67	2.20
0.40	0.33	1.39
0.60	0.47	1.79
1.00	1.00	0.69
1.00	1.00	1.39
0.50	0.33	1.10
0.82	0.62	1.95
0.26	0.20	1.79
0.40	0.36	2.08
0.09	0.07	1.79
-0.04	-0.05	2.77
0.26	0.20	1.79
-0.20	-0.20	1.79
0.20	0.00	1.39
0.67	0.49	2.56
0.71	0.60	1.79
0.33	0.24	2.71
0.40	0.40	1.61
0.18	0.12	3.18
0.05	0.00	2.08
0.70	0.60	1.61
0.65	0.42	2.48
0.11	0.14	1.95
-0.07	-0.06	2.20
-0.02	0.02	2.30
0.19	0.11	2.30
0.66	0.60	1.79
0.60	0.40	1.61
0.20	0.16	2.64
-0.51	-0.38	2.40
0.61	0.43	1.95
-0.26	-0.20	1.79
0.39	0.33	3.00
0.69	0.60	2.40
0.57	0.50	2.08
0.36	0.22	3.26
0.28	0.17	3.61
0.05	0.01	2.89
0.26	0.20	1.79
0.55	0.37	2.71
-0.50	-0.33	1.10
0.11	0.05	1.95
0.60	0.47	1.79
-0.40	-0.33	1.39
0.80	0.60	1.61
0.50	0.33	1.95
0.80	0.67	1.39
-0.26	-0.21	2.08
0.54	0.47	1.79
0.45	0.31	2.83
0.50	0.33	1.10
-0.80	-0.67	1.39
0.03	-0.07	1.79
0.31	0.20	1.79
0.80	0.67	1.39
0.43	0.28	3.04
0.72	0.53	3.00
0.31	0.20	1.79
0.55	0.44	2.20
0.54	0.38	3.14
0.88	0.71	2.08
0.82	0.67	2.20
0.19	0.17	3.30
0.43	0.39	2.48
0.03	-0.07	2.30
0.70	0.60	1.61
-0.07	-0.09	2.48
0.46	0.33	3.00
0.26	0.20	1.79
0.29	0.17	3.18
0.19	0.12	3.18
-0.14	-0.09	2.71
0.09	0.07	1.79
0.18	0.11	2.94
0.06	0.03	2.64
-0.29	-0.21	2.08
-0.50	-0.33	1.10
0.40	0.25	2.89
0.22	0.17	2.20
0.80	0.67	1.39
0.32	0.24	1.95
0.46	0.26	2.83
0.37	0.20	2.40
0.68	0.54	2.56
0.47	0.24	2.89
0.39	0.27	3.76
0.31	0.18	2.83
0.50	0.29	2.08
0.30	0.20	1.61
0.49	0.33	1.79
0.80	0.67	1.39
1.00	1.00	0.69
-0.08	-0.01	2.64
-0.19	-0.14	2.08
0.39	0.26	2.94
-0.02	0.00	2.08
0.42	0.32	2.64
0.27	0.18	3.18
0.01	0.01	2.71
0.20	0.00	1.39
0.89	0.73	1.79
-0.07	-0.02	2.30
0.51	0.39	3.04
-0.18	-0.13	2.56
-0.30	-0.20	1.61
0.81	0.63	2.64
0.41	0.28	3.14
0.23	0.17	2.20
0.30	0.16	3.18
-0.21	-0.21	2.08
0.20	0.00	1.39
0.10	0.00	1.61
0.31	0.20	3.22
0.56	0.40	2.83
0.26	0.16	2.89
-0.57	-0.50	2.08
0.50	0.43	1.95
0.36	0.24	1.95
-0.46	-0.33	1.95
0.37	0.26	3.22
0.33	0.26	2.94
0.20	0.20	1.61
0.20	0.00	1.39
-0.29	-0.21	2.08
-0.33	-0.24	2.40
0.18	0.13	3.14
0.13	0.08	3.00
1.00	1.00	1.39
0.66	0.48	3.04
0.53	0.39	2.20
0.78	0.61	2.48
-0.10	-0.07	2.08
-0.03	-0.01	2.71
0.38	0.30	2.77
0.24	0.16	3.53
0.41	0.26	2.94
-0.20	-0.20	1.79
-0.05	-0.03	2.64
0.65	0.50	2.77
0.75	0.57	2.77
0.13	0.11	2.20
1.00	1.00	1.10
0.81	0.64	2.08
0.21	0.00	2.08
0.26	0.17	2.94
0.80	0.67	1.39
-0.16	-0.18	2.56
-0.03	-0.02	2.94
-0.17	-0.21	2.08
0.56	0.40	3.09
0.54	0.44	2.56
0.14	0.07	1.79
0.16	0.13	2.94
0.03	-0.05	2.89
0.20	0.17	2.20
0.61	0.38	2.40
0.11	0.10	2.83
0.18	0.12	2.64
0.66	0.56	2.40
0.04	0.14	1.95
0.61	0.42	2.30
0.44	0.32	2.64
-0.08	-0.11	2.20
0.67	0.49	2.40
1.00	1.00	1.10
0.49	0.33	1.79
-0.50	-0.33	1.10
0.21	0.18	2.77
0.17	0.15	2.48
0.50	0.33	1.10
0.05	0.03	2.48
0.10	0.00	1.61
0.60	0.47	1.79
0.43	0.35	2.89
0.20	0.20	1.61
0.29	0.23	2.56
0.16	0.11	3.26
0.57	0.43	1.95
-0.04	0.14	1.95
0.38	0.29	2.08
0.09	0.03	2.71
0.26	0.15	2.56
0.27	0.21	3.22
0.34	0.24	2.48
0.14	0.07	1.79
0.26	0.16	2.30
-1.00	-1.00	1.10
0.37	0.33	1.79
0.31	0.27	2.48
0.29	0.05	1.95
0.20	0.00	1.39
0.50	0.33	1.10
0.28	0.17	2.20
-0.83	-0.73	1.79
0.29	0.21	2.64
0.21	0.14	2.08
0.42	0.28	2.20
0.45	0.32	2.89
-0.15	-0.10	2.64
0.32	0.21	2.48
0.13	0.11	2.20
0.09	0.04	2.94
0.15	0.08	2.56
0.08	0.06	2.48
0.60	0.33	1.39
0.80	0.67	1.39
0.44	0.24	2.30
0.20	0.00	1.39
-0.50	-0.33	1.10
-0.40	-0.40	1.61
-0.60	-0.33	1.39
0.60	0.43	2.08
-0.11	-0.14	1.95
-0.12	-0.07	2.08
0.30	0.22	2.71
0.74	0.53	2.40
0.64	0.43	1.95
-0.04	-0.14	1.95
0.62	0.38	2.30
0.40	0.28	3.58
0.64	0.43	2.08
0.43	0.27	2.40
0.50	0.33	1.10
1.00	1.00	1.10
1.00	1.00	0.69
-0.40	-0.33	1.39
-0.05	-0.06	2.20
0.36	0.24	1.95
0.40	0.33	1.39
0.08	0.09	2.48
0.41	0.28	2.56
0.59	0.44	3.30
0.50	0.33	1.10
0.42	0.30	2.48
0.33	0.29	2.30
-0.80	-0.67	1.39
-0.04	-0.03	2.77
0.62	0.50	2.08
0.04	0.02	3.18
0.74	0.52	2.48
-0.60	-0.40	1.61
-0.20	-0.20	1.79
0.30	0.20	2.89
0.26	0.21	2.08
0.24	0.18	2.71
0.00	-0.05	1.95
0.20	0.14	2.71
0.19	0.07	2.08
0.08	0.05	2.71
0.41	0.27	2.48
1.00	1.00	0.69
0.10	0.00	1.61
0.14	0.09	2.48
0.50	0.33	1.10
0.75	0.62	1.95
0.40	0.33	1.39
0.30	0.20	3.00
0.58	0.44	2.20
-0.21	-0.14	2.08
0.34	0.22	3.40
1.00	1.00	0.69
-0.81	-0.64	2.08
-1.00	-1.00	0.69
0.40	0.33	1.39
0.72	0.61	2.20
-0.50	-0.33	1.10
0.40	0.33	1.39
0.37	0.33	1.79
0.07	0.05	1.95
0.11	0.05	1.95
-0.33	-0.22	2.20
-0.50	-0.33	1.10
0.50	0.33	1.10
1.00	1.00	0.69
0.67	0.51	2.30
-0.49	-0.33	1.79
0.07	-0.06	2.20
0.25	0.13	2.77
0.30	0.16	2.30
0.90	0.79	2.08
0.08	0.06	2.20
0.67	0.50	2.08
-0.10	0.00	1.61
0.86	0.71	1.95
0.02	-0.01	2.64
0.80	0.67	1.39
0.50	0.33	1.10
-0.45	-0.31	2.40
0.47	0.34	2.64
0.38	0.21	2.08
0.69	0.56	2.56
0.25	0.24	1.95
1.00	1.00	1.10
1.00	1.00	0.69
-0.03	0.07	1.79
0.16	0.12	2.64
-0.12	-0.08	2.77
-0.50	-0.33	1.10
0.14	0.07	1.79
-0.60	-0.40	1.61
0.40	0.40	1.61
0.27	0.16	2.83
0.32	0.21	3.26
-0.60	-0.40	1.61
0.36	0.21	2.08
0.14	0.07	3.30
0.64	0.43	2.64
0.04	0.04	3.00
0.62	0.42	2.48
0.35	0.28	2.77
0.54	0.41	2.56
0.11	0.05	1.95
-0.71	-0.50	2.08
0.80	0.67	1.39
