WORD	TechnialTerm	WordIndexInSentence	SentenceIndex	WordLen	WordIndexInText	Quote	Parentheses	Symbol	Hyph	ClauseBegin	SentenceBegin	isAbbr	containsAbbr	PRELS	PRELAT	PPOSAT	PPER	PPOSS	PIDAT	PIAT	PIS	PDAT	PDS	NN	NE	KOKOM	KON	KOUS	KOUI	ITJ	FM	CARD	ART	APZR	APPO	APPRART	APPR	ADV	ADJD	ADJA	XY	VMPP	VMINF	VMFIN	VAPP	VAFIN	VVPP	VVIZU	VVINF	VVIMP	VVFIN	TRUNC	PTKA	PTKANT	PTKVZ	PTKNEG	PTKZU	PAV	PWAV	PWAT	PWS	PRF	Type	Lemma	Lemma_length_(characters)	Type_length_(syllables)	Annotated_type_frequency_normalized	Type_frequency_normalized	Lemma_frequency_normalized	Familiarity_normalized	Regularity_normalized	Document_frequency_normalized	Sentence_frequency_normalized	Cumulative_syllable_corpus_frequency_normalized	Cumulative_syllable_lexicon_frequency_normalized	Cumulative_character_corpus_frequency_normalized	Cumulative_character_lexicon_frequency_normalized	Cumulative_character_bigram_corpus_frequency_normalized	Cumulative_character_bigram_lexicon_frequency_normalized	Cumulative_character_trigram_corpus_frequency_normalized	Cumulative_character_trigram_lexicon_frequency_normalized	Initial_letter_frequency_normalized	Initial_bigram_frequency_normalized	Initial_trigram_frequency_normalized	Avg._cond._prob.,_in_bigrams	Avg._cond._prob.,_in_trigrams	Neighbors_Coltheart_higher_freq.,_cum._freq.,_normalized	Neighbors_Coltheart_higher_freq.,_count,_normalized	Neighbors_Coltheart_all,_cum._freq.,_normalized	Neighbors_Coltheart_all,_count,_normalized	Neighbors_Levenshtein_higher_freq.,_cum._freq.,_normalized	Neighbors_Levenshtein_higher_freq.,_count,_normalized	Neighbors_Levenshtein_all,_cum._freq.,_normalized	Neighbors_Levenshtein_all,_count,_normalized	WordIndexSent	SentIndex	FFD	SFD	FD	FPRT	FRT	TFT	RRT	RPD_inc	RPD_exc	RBRT	Fix	FPF	RR	FPReg	TRC_out	TRC_in	LP	SL_in	SL_out	ACC_B_Q1	ACC_B_Q2	ACC_B_Q3	ACC_T_Q1	ACC_T_Q2	ACC_T_Q3	meanAccTQ	meanAccBQ	topic	trial	itemid	reader	gender	major	expert_status	age	group
und	0	11	2	3	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	und	und	3	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	11	2	51	51	51	51	51	51	0	553	502	51	1	1	0	1	1	0	1	8	-1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
überspringt	0	12	2	11	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	überspringt	überspringen	12	3.0	0.604955845703	0.604955845703	3.89133760209	213.353211637	297.091584688	8.44658480623	1.1483639693	16777.6083474	24867.9355131	3113416.47612	7341498.64297	474441.821343	943000.368154	139395.364781	187779.004957	4201.6554257	4185.99197435	3864.02466317	0.0275535357297	0.280428005284	0.0	0.0	0.335178238836	0.856171713799	0.0	0.0	0.351528396828	1.2842575707	12	2	200	200	200	200	200	418	218	200	0	200	1	1	1	0	1	1	4	3	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
den	0	13	2	3	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	den	d	1	1.0	9532.82881596	9841.63424996	80100.3069113	9841.63424996	0.428085856899	7940.04185472	15266.5057923	23354.2468477	22159.4362965	1464587.59747	2838670.7078	583323.017065	738089.367203	513926.807063	462012.089145	110461.430317	53801.2331077	11287.0372669	0.0645632931127	0.22424070987	26530.3631386	0.428085856899	39507.1238333	37.6715554072	26530.3631386	0.428085856899	40560.2456847	58.6477623952	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Schaden	0	14	2	7	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Schaden	Schaden	7	2.0	35.4144422106	35.4798428426	50.930742145	956.974747271	533.394977697	281.006530345	65.9222992109	23582.0290737	23475.8003065	2088559.70698	4408496.22	657980.233754	1168438.51403	395073.911584	599238.863346	26995.0755041	5794.60226839	5748.46212253	0.0210617089396	0.265252012482	0.0	0.0	40.785469111	8.98980299489	0.0	0.0	52.7864850771	13.2706615639	14	2	231	0	231	401	401	601	200	401	0	401	1	1	1	0	1	1	1	2	3	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
um	0	15	2	2	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	um	um	2	1.0	1106.66861877	2023.33205151	2173.54912806	0.0	0.0	4188.62358488	3500.91170788	3894.37873148	7287.305542	284093.257475	675479.670203	72866.620962	59765.4945676	72242.2084283	40588.5324361	32509.3788389	2649.44500165	-0.00817507899599	0.0281983861756	0.174663736456	4320.93800333	0.428085856899	7422.20327094	36.8153836934	4320.93800333	0.428085856899	9288.90898396	64.2128785349	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
an	0	16	2	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	an	an	2	1.0	3187.89657972	3884.37243479	4068.76951662	0.0	0.0	5613.44898011	6653.07769303	12719.6789856	19259.154616	717398.252987	1649175.07855	279301.541198	364343.444721	252342.313415	264619.560099	41334.1231877	8435.34898599	-0.00817507899599	0.0614799109559	0.290369413682	13165.4578681	0.428085856899	16682.1888254	42.380499833	13165.4578681	0.428085856899	19757.6290185	75.7711966712	16	2	0	0	168	0	168	168	168	0	0	0	1	0	1	0	0	0	1	2	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
anderer	0	17	2	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	anderer	ander	5	3.0	120.59059027	131.01381599	1102.139625	911.341456315	20.1200352743	705.731070825	245.548149815	30535.988345	58282.1770734	3162059.35701	6821766.45348	731329.47868	1215888.40658	327764.872825	296810.33228	41334.1231877	8435.34898599	1916.32026745	0.0149401089776	0.154912627155	619.581062027	0.428085856899	780.728219196	2.9966009983	1067.70619227	0.856171713799	1237.95221236	8.13363128109	17	2	232	232	232	232	232	402	170	232	0	232	1	1	1	0	0	0	2	3	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Stelle	0	18	2	6	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Stelle	Stelle	6	2.0	169.0361084	169.248660454	237.526920229	254.334882644	69.3499088177	714.177655631	314.124100901	11513.0046255	33045.2315516	2186556.8723	5098430.20916	323889.337651	712099.846745	192061.668022	333323.915444	26995.0755041	6635.67892073	1052.68857216	0.0250082013517	0.29967691866	0.0	0.0	55.4270355928	9.84597470869	0.0	0.0	128.119838025	14.5549191346	18	2	163	163	163	163	163	163	0	163	0	163	1	1	0	0	0	0	5	1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
fortzufahren	0	19	2	12	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fortzufahren	fortfahren	10	4.0	1.53691485125	1.53691485125	9.08251276455	42.6984375961	117.29552479	20.170948791	2.91746521931	26321.3835942	36647.1459516	3136462.68599	7490383.05122	542857.307994	1019979.19503	366901.551129	500101.456348	12864.091756	1104.06894365	606.321083896	0.0438256331277	0.222558271633	1.94566880105	0.428085856899	1.94566880105	0.428085856899	1.94566880105	0.428085856899	1.94566880105	0.428085856899	19	2	194	194	194	194	194	466	272	194	0	194	1	1	1	0	1	0	6	1	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Es	0	1	3	2	38	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Es	es	2	1.0	1403.53026235	1403.64471345	7209.6675672	0.0	0.0	3211.97145811	2657.96599912	6486.72898142	1792.39548284	286505.208257	791842.823997	81571.870181	138491.767909	82968.9911814	138348.787233	14903.9783425	1567.47329653	-0.00817507899599	0.0221016374523	0.0323297245831	4482.240487	0.428085856899	6205.63706523	46.2332725451	4482.240487	0.428085856899	6436.93457526	59.503934109	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
entsteht	0	2	3	8	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	entsteht	entstehen	9	2.0	46.98217899	46.98217899	207.197377153	428.766543182	122.004469216	187.337686896	88.5171362286	4354.67655435	6185.8406322	3331959.94731	7658874.6479	509264.878339	1004935.82993	174933.332435	177968.989461	45007.5949345	2892.41652449	2177.579442	0.046993584532	0.2404879089	0.0	0.0	1.92114356406	2.1404292845	0.0	0.0	1.97836911703	3.8527727121	2	3	190	190	190	190	190	477	287	190	0	190	1	1	1	0	0	0	1	2	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
eine	0	3	3	4	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	eine	eine	4	2.0	4544.81254164	4602.28334698	17543.4333976	4654.20327368	7.70554542419	6231.56249212	7847.29862895	30417.7276523	27062.3036156	2386639.00405	4952915.26469	382524.871022	493577.855975	268757.733063	229873.543438	45007.5949345	21503.4825387	20569.6023896	0.0243873860821	0.18682983564	0.0	0.0	517.016520944	29.1098382692	4999.44503476	0.428085856899	15385.972825	53.5107321124	3	3	205	205	205	205	205	205	0	205	0	205	1	1	0	0	0	0	1	1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Replikationslücke	2	4	3	17	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Replikationslücke	Replikationslücke	17	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	3	208	0	208	567	567	1015	448	567	0	567	1	1	1	0	0	0	4	1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
im	0	5	3	2	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	im	im	2	1.0	4320.93800333	4320.93800333	4852.53069013	0.0	0.0	6505.00491667	7332.35049931	6212.43055587	1739.74092244	476263.776674	1003959.79418	79143.642817	44968.7069239	79582.1540543	29361.1246672	37971.7622471	5463.51156905	-0.00817507899599	0.0471865575674	0.258008463415	13165.4578681	0.428085856899	17856.5143979	39.8119846916	13165.4578681	0.428085856899	19278.847342	58.6477623952	5	3	71	71	71	71	71	71	0	71	0	71	1	1	0	0	0	0	2	1	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Tochterstrang	1	6	3	13	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tochterstrang	Tochterstrang	13	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	3	0	0	133	0	645	938	938	0	0	0	1	0	1	0	0	2	14	-5	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
die	0	7	3	3	44	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	die	d	1	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
über	0	8	3	4	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	über	über	4	2.0	14.200112216	2127.76868568	2237.96057547	2158.5887335	1.7123434276	4705.63021608	3662.52065891	16754.4973991	24846.1031344	1219536.24461	2729799.48458	331123.824758	515246.277793	217997.727442	172072.534868	4201.6554257	4185.99197435	3864.02466317	0.061186912624	0.29530401917	2250.5583722	0.428085856899	3200.9440058	10.7021464225	2250.5583722	0.428085856899	3226.96528225	19.2638635605	8	3	0	0	193	0	193	464	464	0	0	0	1	0	1	0	1	0	4	2	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
800	0	9	3	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	800	3	0.0	11.8947399392	11.8947399392	11.8947399392	11.8947399392	0.428085856899	119.765008447	21.9430628729	17.4374434985	95.8912319455	15533.2550482	101399.412666	5138.64210483	22909.4427178	4358.04468689	16510.8434148	557.393236105	79.55169371	21.2470303106	0.0092932038756	0.212057015783	211.979798366	2.5685151414	243.502902975	13.2706615639	254.571959935	2.9966009983	315.590749561	30.8221816968	9	3	0	0	310	0	310	596	596	0	0	0	1	0	1	0	0	0	3	1	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Basen	1	10	3	5	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Basen	Base	4	2.0	3.79323665414	3.79323665414	5.85335656113	65.7358102068	16.6953484191	23.7008648294	6.89018381583	9482.75645711	29258.3840615	1777678.45693	4059927.31102	449209.578998	800170.378171	352956.558603	506995.779073	17498.1271098	1827.57978495	130.040981589	0.0241313926767	0.2714371037	53.3096901329	3.4246868552	66.8966714242	17.123434276	53.3096901329	3.4246868552	73.5511857269	23.1166362726	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
umfassen	0	11	3	8	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	umfassen	umfassen	8	3.0	7.48837236033	11.9110900972	50.7835907231	17.5437195254	17.123434276	125.690224654	22.6103554497	12681.5994676	29738.2683071	2380607.60245	5613344.29233	490310.148354	849213.606281	381298.764499	493710.990676	32509.3788389	2649.44500165	143.619787802	0.0418725325978	0.314516078183	0.0	0.0	0.24525236988	1.2842575707	0.0	0.0	6.98969254157	3.4246868552	11	3	116	116	116	116	116	1021	905	1535	1148	387	1	1	1	1	1	1	1	6	-5	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
kann	0	12	3	4	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	kann	können	6	1.0	1325.79343618	1325.79343618	3346.01895766	1326.12861441	3.8527727121	2506.87072943	2422.9859015	1631.77846792	157.107509482	1243505.69068	2838879.6137	271586.114193	396834.305088	224930.07998	258268.906412	11052.747678	2573.61296889	1463.46994155	0.0336937487676	0.238078476838	0.0	0.0	1934.49346806	19.6919494174	0.0	0.0	1937.19124413	26.1132372709	12	3	143	143	143	143	143	476	333	143	0	143	1	1	1	0	0	0	2	1	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Bei	0	1	4	3	50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bei	bei	3	1.0	327.460964263	327.460964263	2489.87563473	327.460964263	0.428085856899	1367.71639646	620.644170113	5555.26048062	4566.8199214	1160001.6651	2421606.34937	118793.748782	214179.915924	40781.324346	81208.3151397	17498.1271098	8127.15668292	979.153736587	0.00843197312875	0.0257546831681	3195.07429908	0.856171713799	3346.99996714	28.6817524123	3195.07429908	0.856171713799	3444.13625577	39.3838988348	1	4	0	0	285	0	285	285	285	0	0	0	1	0	1	0	1	1	2	-1	-2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
der	0	2	4	3	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	der	d	1	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	2	4	147	147	147	147	147	556	409	1009	684	325	1	1	1	1	1	0	3	2	-1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
rekombinatorischen	2	3	4	18	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	rekombinatorischen	rekombinatorisch	17	7.0	0.0	0.00817507899599	0.0	0.12262618494	4.70894442589	0.126068429944	0.0155184320176	32104.851405	109256.500484	5522015.49182	12789930.5645	837839.648065	1826864.09986	439144.503489	752311.235541	4443.89936651	2162.46372094	14.4371895069	9.18e-07	6.1739e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	4	199	0	199	650	650	1459	809	650	0	650	1	1	1	0	0	1	6	1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
Reparatur	0	4	4	9	53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Reparatur	Reparatur	9	4.0	2.77952685864	2.77952685864	5.24840071543	11.0527068026	20.1200352743	27.7350545876	5.21419315792	14743.4279661	47415.6456819	2438037.72042	6038234.06022	215008.460757	437238.33252	137370.773767	159558.301013	9222.31479046	4688.04810073	201.409421224	0.00364464221176	0.126692630968	0.0	0.0	0.016350157992	0.856171713799	0.0	0.0	0.32700315984	1.7123434276	4	4	209	209	209	209	209	785	576	209	0	209	1	1	1	0	1	1	3	1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
bindet	0	5	4	6	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	bindet	binden	6	2.0	5.3056262684	5.3056262684	51.5356979907	24.7132638049	7.27745956729	48.4102770984	9.97835178734	1765.20393221	2442.65789947	2190208.87629	4552449.07919	368359.502892	467071.207801	140314.145559	158792.455415	20337.830725	2547.64074292	330.534793966	0.0369559388274	0.240878843622	193.896523627	1.2842575707	197.28918141	4.70894442589	193.896523627	1.2842575707	198.172089942	6.42128785349	5	4	251	251	251	251	251	644	393	251	0	251	1	1	1	0	0	0	3	1	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
das	0	6	4	3	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	das	d	1	1.0	5535.50948977	7683.24989344	80100.3069113	7683.24989344	0.428085856899	6503.8703008	12246.2154424	9530.4416929	290.670296835	734069.119328	1662118.68252	216547.190476	169684.671958	215247.31204	124039.161294	110461.430317	19319.7963127	7903.50287175	0.0288325249482	0.178984875387	0.0	0.0	15300.9683536	34.6749544089	0.0	0.0	16474.0513142	50.942216971	6	4	0	0	183	0	183	183	183	0	0	0	1	0	1	0	0	0	3	1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
RecA-Protein	2	7	4	12	56	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RecA-Protein	RecA-Protein	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	4	384	0	384	736	736	1259	523	736	0	736	1	1	1	0	0	0	1	2	12	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
an	0	8	4	2	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	an	an	2	1.0	3187.89657972	3884.37243479	4068.76951662	0.0	0.0	5613.44898011	6653.07769303	12719.6789856	19259.154616	717398.252987	1649175.07855	279301.541198	364343.444721	252342.313415	264619.560099	41334.1231877	8435.34898599	-0.00817507899599	0.0614799109559	0.290369413682	13165.4578681	0.428085856899	16682.1888254	42.380499833	13165.4578681	0.428085856899	19757.6290185	75.7711966712	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
die	0	9	4	3	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	die	d	1	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	9	4	0	0	325	0	325	688	688	0	0	0	1	0	1	0	0	3	2	-1	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	1	1	b1	67	-1	1	1	41	2
